time_ns,node_id,src_ip,src_port,dst_ip,dst_port,priority,rate_bps,cc_tag
2001174246,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001174329,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001174657,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001175985,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001177313,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001179222,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001179969,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001181301,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001181629,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001184202,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001184285,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001185613,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001188103,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001188269,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001189597,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001190929,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001191510,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001191593,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001191921,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001193249,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001194577,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001196486,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001197233,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001198565,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001198893,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001201466,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001201549,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001202877,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001205367,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001205533,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001206861,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001208193,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001208774,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001208857,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001209185,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001210513,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001211841,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001213750,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001214497,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001215829,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001216157,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001218730,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001218813,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001220141,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001222631,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001222797,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001224125,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001225457,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001226038,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001226121,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001226449,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001227777,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001229105,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001231014,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001231761,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001233093,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001233421,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001235994,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001236077,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001237405,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001239895,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001240061,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001241389,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001242721,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001243302,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001243385,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001243713,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001245041,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001246369,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001248278,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001249025,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001250357,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001250685,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001253258,4,0.4,10000,0.1,100,3,100000000000,DCQCN
